name,model,id,description,clip_score
Health Information,DALLE-3,0,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.298095703125
Health Information,DALLE-3,1,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.32958984375
Health Information,DALLE-3,2,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.31884765625
Health Information,DALLE-3,3,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.306640625
Nutritional Counseling,DALLE-3,0,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.285400390625
Nutritional Counseling,DALLE-3,1,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.35498046875
Nutritional Counseling,DALLE-3,2,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.3291015625
Nutritional Counseling,DALLE-3,3,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.3310546875
Information Material,DALLE-3,0,A woman hands over a brochure to a man.,0.2447509765625
Information Material,DALLE-3,1,A woman hands over a brochure to a man.,0.240234375
Information Material,DALLE-3,2,A woman hands over a brochure to a man.,0.20654296875
Information Material,DALLE-3,3,A woman hands over a brochure to a man.,0.197998046875
Self-Help Group,DALLE-3,0,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.331787109375
Self-Help Group,DALLE-3,1,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.283203125
Self-Help Group,DALLE-3,2,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.333740234375
Self-Help Group,DALLE-3,3,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.31884765625
Doctor's Lecture,DALLE-3,0,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.29248046875
Doctor's Lecture,DALLE-3,1,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.26318359375
Doctor's Lecture,DALLE-3,2,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.2587890625
Self-Help Association,DALLE-3,0,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.385498046875
Self-Help Association,DALLE-3,1,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.397216796875
Self-Help Association,DALLE-3,2,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.385009765625
Self-Help Association,DALLE-3,3,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.366943359375
Self-Help Group for Relatives,DALLE-3,0,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.2012939453125
Self-Help Group for Relatives,DALLE-3,1,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.2012939453125
Self-Help Group for Relatives,DALLE-3,2,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.2012939453125
Self-Help Group for Relatives,DALLE-3,3,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.2012939453125
Parents' Circle,DALLE-3,0,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.29541015625
Parents' Circle,DALLE-3,1,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.3232421875
Parents' Circle,DALLE-3,2,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.308837890625
Parents' Circle,DALLE-3,3,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.321533203125
Difficulty Concentrating,DALLE-3,0,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.33935546875
Difficulty Concentrating,DALLE-3,1,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.345703125
Difficulty Concentrating,DALLE-3,2,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.32568359375
Difficulty Concentrating,DALLE-3,3,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.35986328125
Empathy,DALLE-3,0,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.250244140625
Empathy,DALLE-3,1,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.2481689453125
Poor Memory Performance,DALLE-3,0,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2369384765625
Poor Memory Performance,DALLE-3,1,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2430419921875
Poor Memory Performance,DALLE-3,2,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.249267578125
Poor Memory Performance,DALLE-3,3,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.1988525390625
Being Deaf,DALLE-3,0,Depicted are two persons facing each other. One person is communicating in sign language.,0.314453125
Being Deaf,DALLE-3,1,Depicted are two persons facing each other. One person is communicating in sign language.,0.227294921875
Being Deaf,DALLE-3,2,Depicted are two persons facing each other. One person is communicating in sign language.,0.271484375
Being Deaf,DALLE-3,3,Depicted are two persons facing each other. One person is communicating in sign language.,0.259033203125
Being Blind,DALLE-3,0,Depicted is a man holding a long cane in his hand.,0.1917724609375
Being Blind,DALLE-3,1,Depicted is a man holding a long cane in his hand.,0.1845703125
Being Blind,DALLE-3,2,Depicted is a man holding a long cane in his hand.,0.2078857421875
Being Blind,DALLE-3,3,Depicted is a man holding a long cane in his hand.,0.1932373046875
Exchange on the Internet,DALLE-3,0,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.27490234375
Exchange on the Internet,DALLE-3,1,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.278076171875
